block_time,from_addr,to_addr,value_usd,gas_price_gwei,gas_used,method_id,success,source,facilitator_addr,block_time_s,network,is_x402,baseline_eth_usd_assumption
2026-04-25 09:48:15+00:00,0x6bd09cf1482609986cc1233e71f47c8e07326090,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85708.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,400.0,base,True,3000.0
2026-04-25 09:48:17+00:00,0xa69e7515056cfd94662ea4d11a17e5f3200a1196,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.027074,0.01,80988.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,402.0,base,True,3000.0
2026-04-25 09:48:19+00:00,0xf63e58d9cc85ac6316ac19868273e0573584b61a,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.5,0.01,80988.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,404.0,base,True,3000.0
2026-04-25 09:48:19+00:00,0x0c8ead8977198127d6e09a8f3e264e86a86ed262,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.616506,0.01,80980.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,404.0,base,True,3000.0
2026-04-25 09:48:27+00:00,0xb425d4f842caa32f04d4457f367a889f203a02a6,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.50765,0.01,80980.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,412.0,base,True,3000.0
2026-04-25 09:48:29+00:00,0x6479d75cef44a2b76eb17c2ab66fe22946abd642,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.5,0.01,80988.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,414.0,base,True,3000.0
2026-04-25 09:48:31+00:00,0x0ae23f85576079ed7ec1f2f7781e38f7ef5d357f,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.152004,0.01,80980.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,416.0,base,True,3000.0
2026-04-25 09:48:37+00:00,0x6705c788d8e697f33c2c8dd4a1270379caebfab6,0x4f4beb658084d7bd7ea0b6f74dbf6e99f93d422d,0.1,0.01,85780.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,422.0,base,True,3000.0
2026-04-25 09:48:37+00:00,0x046f05fe66ce4fd80053330141a4e460f3f7d53e,0x4f4beb658084d7bd7ea0b6f74dbf6e99f93d422d,0.1,0.01,85768.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,422.0,base,True,3000.0
2026-04-25 09:48:39+00:00,0x3e78fa90ad7c215facb97cb3d8570cff66979d1a,0x4f4beb658084d7bd7ea0b6f74dbf6e99f93d422d,0.05,0.01,85776.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,424.0,base,True,3000.0
2026-04-25 09:48:39+00:00,0x145ce95d457e75696abef8fb51e7335ad27842e8,0x636678e4be5598f345e6c262f4798d7f1bd3f1e2,5.124196,0.006,85732.0,0xe3ee160e,True,dune_x402_live,0xa46e25ec7abfc3595b8cc823e14f8f683628ec94,424.0,base,True,3000.0
2026-04-25 09:48:41+00:00,0xabf61c697e6050659cf044d2e1624fc231010960,0x4f4beb658084d7bd7ea0b6f74dbf6e99f93d422d,0.1,0.01,85800.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,426.0,base,True,3000.0
2026-04-25 09:48:41+00:00,0x0360d000622f942b9656d59c679d19d5d12ec989,0xca87adbcffdf6539a387783fef17a91dbabeef52,0.001,0.01,85776.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,426.0,base,True,3000.0
